CMDLINE python app.py
MEM 258.523438 1683885400.5441
MEM 258.523438 1683885400.6523
MEM 258.523438 1683885400.7602
MEM 258.523438 1683885400.8685
MEM 258.523438 1683885400.9770
MEM 258.523438 1683885401.0838
MEM 258.523438 1683885401.1926
MEM 258.523438 1683885401.3008
MEM 258.523438 1683885401.4110
MEM 258.523438 1683885401.5205
MEM 258.523438 1683885401.6305
MEM 258.523438 1683885401.7385
MEM 258.523438 1683885401.8455
MEM 258.523438 1683885401.9532
MEM 258.523438 1683885402.0618
MEM 258.523438 1683885402.1703
MEM 258.523438 1683885402.2790
MEM 258.523438 1683885402.3878
MEM 258.523438 1683885402.4958
MEM 258.523438 1683885402.6054
MEM 258.523438 1683885402.7141
MEM 258.523438 1683885402.8236
MEM 258.523438 1683885402.9321
MEM 258.523438 1683885403.0401
MEM 258.523438 1683885403.1477
MEM 258.523438 1683885403.2552
MEM 258.523438 1683885403.3637
MEM 258.523438 1683885403.4724
MEM 258.523438 1683885403.5800
MEM 258.523438 1683885403.6894
MEM 258.523438 1683885403.7991
MEM 258.523438 1683885403.9079
MEM 258.523438 1683885404.0168
MEM 258.523438 1683885404.1239
MEM 258.523438 1683885404.2328
MEM 258.523438 1683885404.3398
MEM 258.523438 1683885404.4485
MEM 258.523438 1683885404.5568
MEM 258.523438 1683885404.6645
MEM 258.523438 1683885404.7726
MEM 258.523438 1683885404.8822
MEM 258.523438 1683885404.9906
MEM 258.523438 1683885405.1146
MEM 258.523438 1683885405.2224
MEM 258.523438 1683885405.3294
MEM 258.523438 1683885405.4361
MEM 258.523438 1683885405.5445
MEM 258.523438 1683885405.6521
MEM 258.523438 1683885405.7613
MEM 258.523438 1683885405.8701
MEM 258.523438 1683885405.9801
MEM 258.523438 1683885406.0893
MEM 258.523438 1683885406.1992
MEM 258.523438 1683885406.3096
MEM 258.523438 1683885406.4144
MEM 258.523438 1683885406.5229
MEM 258.523438 1683885406.6331
MEM 258.523438 1683885406.7410
MEM 258.523438 1683885406.8495
MEM 258.523438 1683885406.9586
MEM 258.523438 1683885407.0663
MEM 258.523438 1683885407.1756
MEM 258.523438 1683885407.2838
MEM 258.523438 1683885407.3937
MEM 258.523438 1683885407.5024
MEM 258.523438 1683885407.6121
MEM 258.523438 1683885407.7199
MEM 258.523438 1683885407.8290
MEM 258.523438 1683885407.9379
MEM 258.523438 1683885408.0473
MEM 258.523438 1683885408.1553
MEM 258.523438 1683885408.2647
MEM 258.523438 1683885408.3745
MEM 258.523438 1683885408.4826
MEM 258.523438 1683885408.5916
MEM 258.523438 1683885408.7014
MEM 258.523438 1683885408.8104
MEM 258.523438 1683885408.9185
MEM 258.523438 1683885409.0264
MEM 258.523438 1683885409.1332
MEM 258.523438 1683885409.2427
MEM 258.523438 1683885409.3519
MEM 258.523438 1683885409.4611
MEM 258.523438 1683885409.5685
MEM 258.523438 1683885409.6765
MEM 258.523438 1683885409.7849
MEM 258.523438 1683885409.8935
MEM 258.523438 1683885410.0024
MEM 258.523438 1683885410.1103
MEM 258.523438 1683885410.2197
MEM 258.523438 1683885410.3286
MEM 258.523438 1683885410.4354
MEM 258.523438 1683885410.5421
MEM 258.523438 1683885410.6496
MEM 258.523438 1683885410.7577
MEM 258.523438 1683885410.8652
MEM 258.523438 1683885410.9741
MEM 258.523438 1683885411.0811
MEM 258.523438 1683885411.1897
MEM 258.523438 1683885411.2974
MEM 258.523438 1683885411.4059
MEM 258.523438 1683885411.5137
MEM 258.523438 1683885411.6221
MEM 258.523438 1683885411.7300
MEM 258.523438 1683885411.8378
MEM 258.523438 1683885411.9456
MEM 258.523438 1683885412.0553
MEM 258.523438 1683885412.1603
MEM 258.523438 1683885412.2680
MEM 258.507812 1683885412.3753
MEM 258.507812 1683885412.4835
MEM 258.507812 1683885412.5932
MEM 258.507812 1683885412.7012
MEM 258.507812 1683885412.8097
MEM 258.507812 1683885412.9175
MEM 258.507812 1683885413.0244
MEM 258.507812 1683885413.1329
MEM 258.507812 1683885413.2404
MEM 258.507812 1683885413.3487
MEM 258.507812 1683885413.4581
MEM 258.507812 1683885413.5678
MEM 258.507812 1683885413.6759
MEM 258.507812 1683885413.7854
MEM 258.507812 1683885413.8936
MEM 258.507812 1683885414.0013
MEM 258.507812 1683885414.1105
MEM 258.507812 1683885414.2204
MEM 258.507812 1683885414.3281
MEM 258.507812 1683885414.4377
MEM 258.507812 1683885414.5485
MEM 258.507812 1683885414.6587
MEM 258.507812 1683885414.7669
MEM 258.507812 1683885414.8770
MEM 258.507812 1683885414.9848
MEM 258.507812 1683885415.0940
MEM 258.507812 1683885415.2037
MEM 258.507812 1683885415.3114
MEM 258.507812 1683885415.4184
MEM 258.507812 1683885415.5272
MEM 258.507812 1683885415.6349
MEM 258.507812 1683885415.7435
MEM 258.507812 1683885415.8511
MEM 258.507812 1683885415.9584
MEM 258.507812 1683885416.0672
MEM 258.507812 1683885416.1766
MEM 258.507812 1683885416.2882
MEM 258.507812 1683885416.3965
MEM 258.507812 1683885416.5060
MEM 258.507812 1683885416.6155
MEM 258.507812 1683885416.7245
MEM 258.507812 1683885416.8330
MEM 258.507812 1683885416.9427
MEM 258.507812 1683885417.0528
MEM 258.507812 1683885417.1648
MEM 258.507812 1683885417.2759
MEM 258.507812 1683885417.3861
MEM 258.507812 1683885417.4957
MEM 258.507812 1683885417.6048
MEM 258.507812 1683885417.7129
MEM 258.507812 1683885417.8201
MEM 258.507812 1683885417.9304
MEM 258.507812 1683885418.0405
MEM 258.507812 1683885418.1525
MEM 258.507812 1683885418.2594
MEM 258.507812 1683885418.3684
MEM 258.507812 1683885418.4786
MEM 258.507812 1683885418.5884
MEM 258.507812 1683885418.6964
MEM 258.507812 1683885418.8051
MEM 258.507812 1683885418.9145
MEM 258.507812 1683885419.0236
MEM 258.507812 1683885419.1323
MEM 258.507812 1683885419.2425
MEM 258.507812 1683885419.3497
MEM 258.507812 1683885419.4566
MEM 258.507812 1683885419.5657
MEM 258.507812 1683885419.6756
MEM 258.507812 1683885419.7876
MEM 258.507812 1683885419.8956
MEM 258.507812 1683885420.0056
MEM 258.507812 1683885420.1159
MEM 258.507812 1683885420.2272
MEM 258.507812 1683885420.3355
MEM 258.507812 1683885420.4456
MEM 258.507812 1683885420.5576
MEM 258.507812 1683885420.6688
MEM 258.507812 1683885420.7786
MEM 258.507812 1683885420.8901
MEM 258.507812 1683885421.0001
MEM 258.507812 1683885421.1122
MEM 258.507812 1683885421.2201
MEM 258.507812 1683885421.3283
MEM 258.507812 1683885421.4387
MEM 258.507812 1683885421.5481
MEM 258.507812 1683885421.6581
MEM 258.507812 1683885421.7686
MEM 258.507812 1683885421.8757
MEM 258.507812 1683885421.9858
MEM 258.507812 1683885422.0956
MEM 258.507812 1683885422.2056
MEM 258.507812 1683885422.3146
MEM 258.507812 1683885422.4246
MEM 258.507812 1683885422.5317
MEM 258.507812 1683885422.6410
MEM 258.507812 1683885422.7441
MEM 258.507812 1683885422.8542
MEM 258.507812 1683885422.9618
MEM 258.507812 1683885423.0703
MEM 258.507812 1683885423.1793
MEM 258.507812 1683885423.2893
MEM 258.507812 1683885423.4002
MEM 258.507812 1683885423.5087
MEM 258.507812 1683885423.6182
MEM 258.507812 1683885423.7278
MEM 258.507812 1683885423.8345
MEM 258.507812 1683885423.9429
MEM 258.507812 1683885424.0524
MEM 258.507812 1683885424.1620
MEM 258.507812 1683885424.2708
MEM 258.507812 1683885424.3782
MEM 258.507812 1683885424.4876
MEM 258.507812 1683885424.5953
MEM 258.507812 1683885424.7036
MEM 258.507812 1683885424.8130
MEM 258.507812 1683885424.9226
MEM 258.507812 1683885425.0317
MEM 258.507812 1683885425.1405
MEM 258.507812 1683885425.2494
MEM 258.507812 1683885425.3593
MEM 258.507812 1683885425.4687
MEM 258.507812 1683885425.5777
MEM 258.507812 1683885425.6866
MEM 258.507812 1683885425.7943
MEM 258.507812 1683885425.9033
MEM 258.507812 1683885426.0119
MEM 258.507812 1683885426.1210
MEM 258.507812 1683885426.2303
MEM 258.507812 1683885426.3393
MEM 258.507812 1683885426.4496
MEM 258.507812 1683885426.5594
MEM 258.507812 1683885426.6671
MEM 258.507812 1683885426.7768
MEM 258.507812 1683885426.8856
MEM 258.507812 1683885426.9952
MEM 258.507812 1683885427.1026
MEM 258.507812 1683885427.2106
MEM 258.507812 1683885427.3181
MEM 258.507812 1683885427.4297
MEM 258.507812 1683885427.5381
MEM 258.507812 1683885427.6479
MEM 258.507812 1683885427.7585
MEM 258.507812 1683885427.8682
MEM 258.507812 1683885427.9778
MEM 258.507812 1683885428.0860
MEM 258.507812 1683885428.1938
MEM 258.507812 1683885428.3027
MEM 258.507812 1683885428.4104
MEM 258.507812 1683885428.5186
MEM 258.507812 1683885428.6274
MEM 258.507812 1683885428.7359
MEM 258.507812 1683885428.8438
MEM 258.507812 1683885428.9530
MEM 258.507812 1683885429.0623
MEM 258.507812 1683885429.1706
MEM 258.507812 1683885429.2788
MEM 258.507812 1683885429.3875
MEM 258.507812 1683885429.4956
MEM 258.507812 1683885429.6048
MEM 258.507812 1683885429.7153
MEM 258.507812 1683885429.8265
MEM 258.507812 1683885429.9349
MEM 258.507812 1683885430.0453
MEM 258.507812 1683885430.1537
MEM 258.507812 1683885430.2620
MEM 258.507812 1683885430.3703
MEM 258.507812 1683885430.4797
MEM 258.507812 1683885430.5903
MEM 258.507812 1683885430.6978
MEM 258.507812 1683885430.8070
MEM 258.507812 1683885430.9149
MEM 258.507812 1683885431.0247
MEM 258.507812 1683885431.1337
MEM 258.507812 1683885431.2430
MEM 258.507812 1683885431.3533
MEM 258.507812 1683885431.4622
MEM 258.507812 1683885431.5712
MEM 258.507812 1683885431.6796
MEM 258.507812 1683885431.7891
MEM 258.507812 1683885431.8955
MEM 258.507812 1683885432.0024
MEM 258.507812 1683885432.1097
MEM 258.507812 1683885432.2178
MEM 258.507812 1683885432.3256
MEM 258.507812 1683885432.4336
MEM 258.507812 1683885432.5411
MEM 258.507812 1683885432.6493
MEM 258.507812 1683885432.7588
MEM 258.507812 1683885432.8668
MEM 258.507812 1683885432.9741
MEM 258.507812 1683885433.0846
MEM 258.507812 1683885433.1927
MEM 258.507812 1683885433.3016
MEM 258.507812 1683885433.4101
MEM 258.507812 1683885433.5207
MEM 258.507812 1683885433.6311
MEM 258.507812 1683885433.7393
MEM 258.507812 1683885433.8492
MEM 258.507812 1683885433.9577
MEM 258.507812 1683885434.0652
MEM 258.507812 1683885434.1738
MEM 258.507812 1683885434.2825
MEM 258.507812 1683885434.3913
MEM 258.507812 1683885434.4992
MEM 258.507812 1683885434.6076
MEM 258.507812 1683885434.7175
MEM 258.507812 1683885434.8270
MEM 258.507812 1683885434.9343
MEM 258.507812 1683885435.0441
MEM 258.507812 1683885435.1532
MEM 258.507812 1683885435.2625
MEM 258.507812 1683885435.3738
MEM 258.507812 1683885435.4848
MEM 258.507812 1683885435.5892
MEM 258.507812 1683885435.6986
MEM 258.507812 1683885435.8079
MEM 258.507812 1683885435.9179
MEM 258.507812 1683885436.0282
MEM 258.507812 1683885436.1383
MEM 258.507812 1683885436.2484
MEM 258.507812 1683885436.3584
MEM 258.507812 1683885436.4684
MEM 258.507812 1683885436.5774
MEM 258.507812 1683885436.6866
MEM 258.507812 1683885436.7946
MEM 258.507812 1683885436.9016
MEM 258.507812 1683885437.0116
MEM 258.507812 1683885437.1227
MEM 258.507812 1683885437.2348
MEM 258.507812 1683885437.3448
MEM 258.507812 1683885437.4528
MEM 258.507812 1683885437.5639
MEM 258.507812 1683885437.6732
MEM 258.507812 1683885437.7859
MEM 258.507812 1683885437.8924
MEM 258.507812 1683885438.0016
MEM 258.507812 1683885438.1096
MEM 258.507812 1683885438.2196
MEM 258.507812 1683885438.3287
MEM 258.507812 1683885438.4397
MEM 258.507812 1683885438.5498
MEM 258.507812 1683885438.6598
MEM 258.507812 1683885438.7714
MEM 258.507812 1683885438.8814
MEM 258.507812 1683885438.9906
MEM 258.507812 1683885439.0989
MEM 258.507812 1683885439.2086
MEM 258.507812 1683885439.3177
MEM 258.507812 1683885439.4297
MEM 258.507812 1683885439.5417
MEM 258.507812 1683885439.6517
MEM 258.507812 1683885439.7622
MEM 258.507812 1683885439.8742
MEM 258.507812 1683885439.9842
MEM 258.507812 1683885440.0963
MEM 258.507812 1683885440.2066
MEM 258.507812 1683885440.3146
MEM 258.507812 1683885440.4247
MEM 258.507812 1683885440.5367
MEM 258.507812 1683885440.6487
MEM 258.507812 1683885440.7587
MEM 258.507812 1683885440.8688
MEM 258.507812 1683885440.9788
MEM 258.507812 1683885441.0888
MEM 258.507812 1683885441.2008
MEM 258.507812 1683885441.3109
MEM 258.507812 1683885441.4230
MEM 258.507812 1683885441.5351
MEM 258.507812 1683885441.6471
MEM 258.507812 1683885441.7581
MEM 258.507812 1683885441.8691
MEM 258.507812 1683885441.9761
MEM 258.507812 1683885442.0847
MEM 258.507812 1683885442.1951
MEM 258.507812 1683885442.3083
MEM 258.507812 1683885442.4179
MEM 258.507812 1683885442.5275
MEM 258.507812 1683885442.6374
MEM 258.507812 1683885442.7496
MEM 258.507812 1683885442.8616
MEM 258.507812 1683885442.9740
MEM 258.507812 1683885443.0846
MEM 258.507812 1683885443.1926
MEM 258.507812 1683885443.3026
MEM 258.507812 1683885443.4136
MEM 258.507812 1683885443.5250
MEM 258.507812 1683885443.6371
MEM 258.507812 1683885443.7491
MEM 258.507812 1683885443.8591
MEM 258.507812 1683885443.9711
MEM 258.507812 1683885444.0831
MEM 258.507812 1683885444.1931
MEM 258.507812 1683885444.3051
MEM 258.507812 1683885444.4171
MEM 258.507812 1683885444.5272
MEM 258.507812 1683885444.6372
MEM 258.507812 1683885444.7492
MEM 258.507812 1683885444.8612
MEM 258.507812 1683885444.9732
MEM 258.507812 1683885445.0824
MEM 258.507812 1683885445.1935
MEM 258.507812 1683885445.3035
MEM 258.507812 1683885445.4147
MEM 258.507812 1683885445.5236
MEM 258.507812 1683885445.6326
MEM 258.507812 1683885445.7446
MEM 258.507812 1683885445.8578
MEM 258.507812 1683885445.9656
MEM 258.507812 1683885446.0756
MEM 258.507812 1683885446.1876
MEM 258.507812 1683885446.2996
MEM 258.507812 1683885446.4076
MEM 258.507812 1683885446.5197
MEM 258.507812 1683885446.6297
MEM 258.507812 1683885446.7397
MEM 258.507812 1683885446.8496
MEM 258.507812 1683885446.9617
MEM 258.507812 1683885447.0727
MEM 258.507812 1683885447.1837
MEM 258.507812 1683885447.2937
MEM 258.507812 1683885447.4037
MEM 258.507812 1683885447.5137
MEM 258.507812 1683885447.6237
MEM 258.507812 1683885447.7337
MEM 258.507812 1683885447.8437
MEM 258.507812 1683885447.9537
MEM 258.507812 1683885448.0649
MEM 258.507812 1683885448.1758
MEM 258.507812 1683885448.2858
MEM 258.507812 1683885448.3979
MEM 258.507812 1683885448.5099
MEM 258.507812 1683885448.6219
MEM 258.507812 1683885448.7339
MEM 258.507812 1683885448.8459
MEM 258.507812 1683885448.9559
MEM 258.507812 1683885449.0679
MEM 258.507812 1683885449.1769
MEM 258.507812 1683885449.2879
MEM 258.507812 1683885449.3979
MEM 258.507812 1683885449.5099
MEM 258.507812 1683885449.6199
MEM 258.507812 1683885449.7300
MEM 258.507812 1683885449.8400
MEM 258.507812 1683885449.9500
MEM 258.507812 1683885450.0620
MEM 258.507812 1683885450.1740
MEM 258.507812 1683885450.2860
MEM 258.507812 1683885450.3980
MEM 258.507812 1683885450.5100
MEM 258.507812 1683885450.6200
MEM 258.507812 1683885450.7320
MEM 258.507812 1683885450.8440
MEM 258.507812 1683885450.9540
MEM 258.507812 1683885451.0660
MEM 258.507812 1683885451.1780
MEM 258.507812 1683885451.2900
MEM 258.507812 1683885451.4020
MEM 258.507812 1683885451.5152
MEM 258.507812 1683885451.6260
MEM 258.507812 1683885451.7370
MEM 258.507812 1683885451.8481
MEM 258.507812 1683885451.9581
MEM 258.507812 1683885452.0702
MEM 258.507812 1683885452.1822
MEM 258.507812 1683885452.2944
MEM 258.507812 1683885452.4066
MEM 258.507812 1683885452.5184
MEM 258.507812 1683885452.6304
MEM 258.507812 1683885452.7394
MEM 258.507812 1683885452.8514
MEM 258.507812 1683885452.9594
MEM 258.507812 1683885453.0714
MEM 258.507812 1683885453.1834
MEM 258.507812 1683885453.2954
MEM 258.507812 1683885453.4074
MEM 258.507812 1683885453.5194
MEM 258.507812 1683885453.6294
MEM 258.507812 1683885453.7395
MEM 258.507812 1683885453.8495
MEM 258.507812 1683885453.9615
MEM 258.507812 1683885454.0738
MEM 258.507812 1683885454.1845
MEM 258.507812 1683885454.2906
MEM 258.507812 1683885454.4006
MEM 258.507812 1683885454.5122
MEM 258.507812 1683885454.6212
MEM 258.507812 1683885454.7292
MEM 258.507812 1683885454.8392
MEM 258.507812 1683885454.9502
MEM 258.507812 1683885455.0582
MEM 258.507812 1683885455.1683
MEM 258.507812 1683885455.2754
MEM 258.507812 1683885455.3844
MEM 258.507812 1683885455.4944
MEM 258.507812 1683885455.6044
MEM 258.507812 1683885455.7164
MEM 258.507812 1683885455.8265
MEM 258.507812 1683885455.9367
MEM 258.507812 1683885456.0485
MEM 258.507812 1683885456.1605
MEM 258.507812 1683885456.2725
MEM 258.507812 1683885456.3845
MEM 258.507812 1683885456.4965
MEM 258.507812 1683885456.6085
MEM 258.507812 1683885456.7158
MEM 258.507812 1683885456.8265
MEM 258.507812 1683885456.9365
MEM 258.507812 1683885457.0485
MEM 258.507812 1683885457.1605
MEM 258.507812 1683885457.2725
MEM 258.507812 1683885457.3825
MEM 258.507812 1683885457.4925
MEM 258.507812 1683885457.6025
MEM 258.507812 1683885457.7105
MEM 258.507812 1683885457.8225
MEM 258.507812 1683885457.9327
MEM 258.507812 1683885458.0447
MEM 258.507812 1683885458.1567
MEM 258.507812 1683885458.2690
MEM 258.507812 1683885458.3807
MEM 258.507812 1683885458.4927
MEM 258.507812 1683885458.6048
MEM 258.507812 1683885458.7148
MEM 258.507812 1683885458.8268
MEM 258.507812 1683885458.9388
MEM 258.507812 1683885459.0508
MEM 258.507812 1683885459.1628
MEM 258.507812 1683885459.2725
MEM 258.507812 1683885459.3845
MEM 258.507812 1683885459.4966
MEM 258.507812 1683885459.6086
MEM 258.507812 1683885459.7176
MEM 258.507812 1683885459.8286
MEM 258.507812 1683885459.9406
MEM 258.507812 1683885460.0486
MEM 258.507812 1683885460.1597
MEM 258.507812 1683885460.2707
MEM 258.507812 1683885460.3807
MEM 258.507812 1683885460.4907
MEM 258.507812 1683885460.6007
MEM 258.507812 1683885460.7107
MEM 258.507812 1683885460.8207
MEM 258.507812 1683885460.9317
MEM 258.507812 1683885461.0430
MEM 258.507812 1683885461.1538
MEM 258.507812 1683885461.2638
MEM 258.507812 1683885461.3758
MEM 258.507812 1683885461.4868
MEM 258.507812 1683885461.5988
MEM 258.507812 1683885461.7108
MEM 258.507812 1683885461.8228
MEM 258.507812 1683885461.9338
MEM 258.507812 1683885462.0418
MEM 258.507812 1683885462.1501
MEM 258.507812 1683885462.2588
MEM 258.507812 1683885462.3678
MEM 258.507812 1683885462.4781
MEM 258.507812 1683885462.5858
MEM 258.507812 1683885462.6978
MEM 258.507812 1683885462.8098
MEM 258.507812 1683885462.9218
MEM 258.507812 1683885463.0338
MEM 258.507812 1683885463.1448
MEM 258.507812 1683885463.2558
MEM 258.507812 1683885463.3651
MEM 258.507812 1683885463.4751
MEM 258.507812 1683885463.5873
MEM 258.507812 1683885463.6991
MEM 258.507812 1683885463.8121
MEM 258.507812 1683885463.9231
MEM 258.507812 1683885464.0327
MEM 258.507812 1683885464.1437
MEM 258.507812 1683885464.2527
MEM 258.507812 1683885464.3617
MEM 258.507812 1683885464.4728
MEM 258.507812 1683885464.5848
MEM 258.507812 1683885464.6949
MEM 258.507812 1683885464.8059
MEM 258.507812 1683885464.9159
MEM 258.507812 1683885465.0279
MEM 258.507812 1683885465.1399
MEM 258.507812 1683885465.2519
MEM 258.507812 1683885465.3609
MEM 258.507812 1683885465.4709
MEM 258.507812 1683885465.5789
MEM 258.507812 1683885465.6889
MEM 258.507812 1683885465.7975
MEM 258.507812 1683885465.9079
MEM 258.507812 1683885466.0199
MEM 258.507812 1683885466.1309
MEM 258.507812 1683885466.2399
MEM 258.507812 1683885466.3509
MEM 258.507812 1683885466.4599
MEM 258.507812 1683885466.5699
MEM 258.507812 1683885466.6819
MEM 258.507812 1683885466.7910
MEM 258.507812 1683885466.9020
MEM 258.507812 1683885467.0136
MEM 258.507812 1683885467.1256
MEM 258.507812 1683885467.2376
MEM 258.507812 1683885467.3476
MEM 258.507812 1683885467.4579
MEM 258.507812 1683885467.5679
MEM 258.507812 1683885467.6779
MEM 258.507812 1683885467.7859
MEM 258.507812 1683885467.8949
MEM 258.507812 1683885468.0069
MEM 258.507812 1683885468.1169
MEM 258.507812 1683885468.2280
MEM 258.507812 1683885468.3390
MEM 258.507812 1683885468.4510
MEM 258.507812 1683885468.5610
MEM 258.507812 1683885468.6725
MEM 258.507812 1683885468.7811
MEM 258.507812 1683885468.8913
MEM 258.507812 1683885469.0017
MEM 258.507812 1683885469.1115
MEM 258.507812 1683885469.2215
MEM 258.507812 1683885469.3316
MEM 258.507812 1683885469.4416
MEM 258.507812 1683885469.5536
MEM 258.507812 1683885469.6656
MEM 258.507812 1683885469.7756
MEM 258.507812 1683885469.8876
MEM 258.507812 1683885469.9947
MEM 258.507812 1683885470.1017
MEM 258.507812 1683885470.2117
MEM 258.507812 1683885470.3238
MEM 258.507812 1683885470.4358
MEM 258.507812 1683885470.5458
MEM 258.507812 1683885470.6558
MEM 258.507812 1683885470.7648
MEM 258.507812 1683885470.8758
MEM 258.507812 1683885470.9859
MEM 258.507812 1683885471.0959
MEM 258.507812 1683885471.2079
MEM 258.507812 1683885471.3200
MEM 258.507812 1683885471.4320
MEM 258.507812 1683885471.5422
MEM 258.507812 1683885471.6522
MEM 258.507812 1683885471.7622
MEM 258.507812 1683885471.8720
MEM 258.507812 1683885471.9840
MEM 258.507812 1683885472.0957
MEM 258.507812 1683885472.2060
MEM 258.507812 1683885472.3150
MEM 258.507812 1683885472.4250
MEM 258.507812 1683885472.5341
MEM 258.507812 1683885472.6440
MEM 258.507812 1683885472.7550
MEM 258.507812 1683885472.8630
MEM 258.507812 1683885472.9710
MEM 258.507812 1683885473.0810
MEM 258.507812 1683885473.1910
MEM 258.507812 1683885473.2990
MEM 258.507812 1683885473.4102
MEM 258.507812 1683885473.5191
MEM 258.507812 1683885473.6301
MEM 258.507812 1683885473.7403
MEM 258.507812 1683885473.8472
MEM 258.507812 1683885473.9591
MEM 258.507812 1683885474.0691
MEM 258.507812 1683885474.1771
MEM 258.507812 1683885474.2861
MEM 258.507812 1683885474.3962
MEM 258.507812 1683885474.5068
MEM 258.507812 1683885474.6161
MEM 258.507812 1683885474.7281
MEM 258.507812 1683885474.8392
MEM 258.507812 1683885474.9482
MEM 258.507812 1683885475.0572
MEM 258.507812 1683885475.1652
MEM 258.507812 1683885475.2742
MEM 258.507812 1683885475.3832
MEM 258.507812 1683885475.4932
MEM 258.507812 1683885475.6032
MEM 258.507812 1683885475.7124
MEM 258.507812 1683885475.8214
MEM 258.507812 1683885475.9302
MEM 258.507812 1683885476.0392
MEM 258.507812 1683885476.1482
MEM 258.507812 1683885476.2592
MEM 258.507812 1683885476.3712
MEM 258.507812 1683885476.4832
MEM 258.507812 1683885476.5932
MEM 258.507812 1683885476.7052
MEM 258.507812 1683885476.8146
MEM 258.507812 1683885476.9257
MEM 258.507812 1683885477.0348
MEM 258.507812 1683885477.1458
MEM 258.507812 1683885477.2558
MEM 258.507812 1683885477.3659
MEM 258.507812 1683885477.4756
MEM 258.507812 1683885477.5830
MEM 258.507812 1683885477.6938
MEM 258.507812 1683885477.8049
MEM 258.507812 1683885477.9179
MEM 258.507812 1683885478.0279
MEM 258.507812 1683885478.1399
MEM 258.507812 1683885478.2519
MEM 258.507812 1683885478.3638
MEM 258.507812 1683885478.4719
MEM 258.507812 1683885478.5809
MEM 258.507812 1683885478.6909
MEM 258.507812 1683885478.8023
MEM 258.507812 1683885478.9139
MEM 258.507812 1683885479.0229
MEM 258.507812 1683885479.1339
MEM 258.507812 1683885479.2442
MEM 258.507812 1683885479.3540
MEM 258.507812 1683885479.4650
MEM 258.507812 1683885479.5752
MEM 258.507812 1683885479.6853
MEM 258.507812 1683885479.7961
MEM 258.507812 1683885479.9072
MEM 258.507812 1683885480.0164
MEM 258.507812 1683885480.1274
MEM 258.507812 1683885480.2354
MEM 258.507812 1683885480.3464
MEM 258.507812 1683885480.4584
MEM 258.507812 1683885480.5705
MEM 258.507812 1683885480.6805
MEM 258.507812 1683885480.7925
MEM 258.507812 1683885480.9028
MEM 258.507812 1683885481.0119
MEM 258.507812 1683885481.1241
MEM 258.507812 1683885481.2339
MEM 258.507812 1683885481.3439
MEM 258.507812 1683885481.4539
MEM 258.507812 1683885481.5633
MEM 258.507812 1683885481.6749
MEM 258.507812 1683885481.7850
MEM 258.507812 1683885481.8950
MEM 258.507812 1683885482.0044
MEM 258.507812 1683885482.1145
MEM 258.507812 1683885482.2226
MEM 258.507812 1683885482.3325
MEM 258.507812 1683885482.4445
MEM 258.507812 1683885482.5525
MEM 258.507812 1683885482.6635
MEM 258.507812 1683885482.7735
MEM 258.507812 1683885482.8845
MEM 258.507812 1683885482.9945
MEM 258.507812 1683885483.1026
MEM 258.507812 1683885483.2126
MEM 258.507812 1683885483.3226
MEM 258.507812 1683885483.4326
MEM 258.507812 1683885483.5436
MEM 258.507812 1683885483.6526
MEM 258.507812 1683885483.7608
MEM 258.507812 1683885483.8708
MEM 258.507812 1683885483.9798
MEM 258.507812 1683885484.0870
MEM 258.507812 1683885484.1976
MEM 258.507812 1683885484.3076
MEM 258.507812 1683885484.4176
MEM 258.507812 1683885484.5296
MEM 258.507812 1683885484.6416
MEM 258.507812 1683885484.7516
MEM 258.507812 1683885484.8636
MEM 258.507812 1683885484.9757
MEM 258.507812 1683885485.0867
MEM 258.507812 1683885485.1982
MEM 258.507812 1683885485.3102
MEM 258.507812 1683885485.4204
MEM 258.507812 1683885485.5303
MEM 258.507812 1683885485.6402
MEM 258.507812 1683885485.7523
MEM 258.507812 1683885485.8623
MEM 258.507812 1683885485.9743
MEM 258.507812 1683885486.0863
MEM 258.507812 1683885486.1963
MEM 258.507812 1683885486.3075
MEM 258.507812 1683885486.4163
MEM 258.507812 1683885486.5284
MEM 258.507812 1683885486.6384
MEM 258.507812 1683885486.7484
MEM 258.507812 1683885486.8604
MEM 258.507812 1683885486.9718
MEM 258.507812 1683885487.0833
MEM 258.507812 1683885487.1953
MEM 258.507812 1683885487.3073
MEM 258.507812 1683885487.4183
MEM 258.507812 1683885487.5294
MEM 258.507812 1683885487.6394
MEM 258.507812 1683885487.7485
MEM 258.507812 1683885487.8596
MEM 258.507812 1683885487.9706
MEM 258.507812 1683885488.0806
MEM 258.507812 1683885488.1898
MEM 258.507812 1683885488.3016
MEM 258.507812 1683885488.4136
MEM 258.507812 1683885488.5257
MEM 258.507812 1683885488.6372
MEM 258.507812 1683885488.7472
MEM 258.507812 1683885488.8582
MEM 258.507812 1683885488.9672
MEM 258.507812 1683885489.0792
MEM 258.507812 1683885489.1905
MEM 258.507812 1683885489.3025
MEM 258.507812 1683885489.4125
MEM 258.507812 1683885489.5235
MEM 258.507812 1683885489.6325
MEM 258.507812 1683885489.7445
MEM 258.507812 1683885489.8565
MEM 258.507812 1683885489.9655
MEM 258.507812 1683885490.0776
MEM 258.507812 1683885490.1872
MEM 258.507812 1683885490.2950
MEM 258.507812 1683885490.4028
MEM 258.507812 1683885490.5119
MEM 258.507812 1683885490.6210
MEM 258.507812 1683885490.7280
